Datum,Kl,Essingeleden,Hornsgatan innerstadsgata,Sveav�gen innerstadsgata,Uppsala innerstadsgata,Torkel Knutssonsgatan t�tort,Norr Malma landsbygd,Folkungagatan innerstadsgata,Uppsala t�tort,
2015-01-12,19:00,1.26287,1.8555,3.504,0.740582,1.82025,-1.161,0,-0.0455002,
2015-01-12,20:00,1.4767,1.40287,-0.0162752,0.624424,1.2185,0.001489,0,0.818049,
2015-01-12,21:00,1.51925,2.50747,0,1.77125,2.38212,1.446,0,1.40837,
2015-01-12,22:00,5.06049,4.59875,-0.526166,4.98225,4.34699,2.639,0,3.94475,
2015-01-12,23:00,4.34875,3.9715,-2.9695,4.12749,3.59299,3.599,0,4.17099,
2015-01-13,00:00,4.07549,5.42249,0.236975,4.91024,2.25475,3.677,0,2.88825,
2015-01-13,01:00,4.90974,4.85799,3.14525,3.7425,2.30474,3.491,0,3.4715,
2015-01-13,02:00,4.63899,5.66874,3.1215,2.441,3.90075,3.478,0,2.1815,
2015-01-13,03:00,5.08974,7.66774,2.92625,3.5195,5.26074,3.4,0,3.61875,
2015-01-13,04:00,5.38549,7.22549,1.88695,3.65025,4.81625,3.586,0,2.32502,
2015-01-13,05:00,4.76949,5.07825,0.189017,3.64474,4.53999,4.006,0,3.00024,
2015-01-13,06:00,3.7285,4.57424,-1.64562,2.51025,5.36199,3.225,0,2.69775,
2015-01-13,07:00,5.25874,6.86774,1.62967,2.8255,5.62174,2.666,0,1.97675,
2015-01-13,08:00,4.93549,7.29825,0.354324,1.98092,3.71175,2.06,0,0.704774,
2015-01-13,09:00,4.0955,6.6645,-0.419574,1.561,3.51324,1.23,0,1.22947,
2015-01-13,10:00,5.94724,5.76299,0.330948,3.41475,5.19999,1.987,0,4.10849,
2015-01-13,11:00,8.30174,10.084,4.228,6.7775,9.86699,6.534,0,5.65274,
2015-01-13,12:00,9.78148,11.735,8.30998,6.44099,10.635,7.39899,0,8.07574,
2015-01-13,13:00,8.93748,9.96223,8.34848,8.58073,8.60124,8.265,0,8.56749,
2015-01-13,14:00,6.70049,7.674,5.36649,6.28524,7.56974,8.30499,0,5.35149,
2015-01-13,15:00,4.22174,6.22025,0,5.48999,4.89375,6.209,0,4.69399,
2015-01-13,16:00,6.84349,7.73174,2.3855,6.439,7.04375,6.464,0,6.8075,
2015-01-13,17:00,6.64299,7.59974,4.768,5.46749,7.70549,6.384,0,5.99324,
2015-01-13,18:00,8.16374,6.31174,7.18524,6.82674,7.00475,6.813,0,5.66699,
2015-01-13,19:00,7.576,8.30348,7.78124,6.38649,7.84074,6.838,0,5.03825,
2015-01-13,20:00,6.08199,5.97874,3.98587,5.634,5.48774,6.141,0,5.85224,
2015-01-13,21:00,3.695,4.26624,1.22927,5.71799,5.13024,5.56,0,5.67175,
2015-01-13,22:00,5.6795,5.56975,1.902,4.0565,4.94924,4.542,0,3.7507,
2015-01-13,23:00,3.3505,5.08549,-4.5265,4.93224,1.90525,3.228,0,2.71925,
2015-01-14,00:00,2.02845,4.79449,-2.98675,2.692,3.5135,2.729,0,1.7895,
2015-01-14,01:00,3.1925,4.72124,-1.2347,4.12375,3.42075,2.31,0,2.54637,
2015-01-14,02:00,1.83575,2.97775,-2.73735,2.06725,3.231,2.065,0,2.42125,
2015-01-14,03:00,2.56025,3.76525,-0.232235,1.9695,4.45799,1.74,0,2.52375,
2015-01-14,04:00,3.02925,5.07925,0.269999,3.11527,4.67075,1.44,0,2.33937,
2015-01-14,05:00,1.61217,2.59152,-2.23149,0.930749,1.86812,1.278,0,2.82755,
2015-01-14,06:00,1.3402,2.958,1.7895,0.555229,2.69225,1.105,0,2.9325,
2015-01-14,07:00,1.45932,2.40675,-1.07125,-0.242225,-0.6675,0.9618,0,0.26635,
2015-01-14,08:00,0.797624,2.118,1.9475,0.687049,1.86745,1.135,0,0.418725,
2015-01-14,09:00,1.78775,2.82724,1.976,1.86675,1.83412,1.092,0,1.12252,
2015-01-14,10:00,1.3635,2.55799,-2.47277,1.53752,2.2595,0.6852,0,0.127239,
2015-01-14,11:00,1.33967,3.1905,-1.49937,0.15703,1.28525,0.567699,0,0.0995749,
2015-01-14,12:00,1.70592,1.31006,-0.971464,1.3655,0.306074,0.432,0,1.02791,
2015-01-14,13:00,0.979299,2.79325,-1.62782,2.744,2.557,0.3514,0,1.8972,
2015-01-14,14:00,1.7562,1.55575,-2.62117,1.2886,1.3772,0.836499,0,0.534277,
2015-01-14,15:00,2.775,4.11074,-0.21161,1.44705,2.945,1.257,0,1.80607,
2015-01-14,16:00,4.03849,4.78525,0.884799,2.25299,2.70875,1.21,0,0.988449,
2015-01-14,17:00,3.93425,6.11499,0.424499,1.48,4.23049,0.9043,0,2.87425,
2015-01-14,18:00,3.46749,5.92574,6.2495,2.09975,4.63799,1.017,0,0.13355,
2015-01-14,19:00,3.416,5.36274,1.5658,1.767,3.02025,1.176,0,0.2332,
2015-01-14,20:00,3.20525,3.93999,4.46825,2.23574,2.238,1.267,0,4.20525,
2015-01-14,21:00,3.374,4.19624,-0.77391,2.48007,4.15374,1.518,0,1.37417,
2015-01-14,22:00,1.32462,3.43775,2.2875,2.12455,2.9245,1.18,0,0.891099,
2015-01-14,23:00,1.82575,2.5005,-3.52299,1.36592,3.60175,0.86,0,2.01325,
2015-01-15,00:00,2.16547,2.5845,-3.532,2.3,1.7315,0.8687,0,2.10352,
2015-01-15,01:00,0.00607502,1.5998,-3.20425,0.170549,0.492324,0.799899,0,0.487355,
2015-01-15,02:00,0.0339375,1.94885,0,0.0120501,0.890274,0.760099,0,-0.65428,
2015-01-15,03:00,0.979574,2.12575,-5.39999,-0.162892,2.4755,0.773899,0,-0.32133,
2015-01-15,04:00,1.04212,1.28327,-3.825,2.071,2.4325,1.058,0,0.237907,
2015-01-15,05:00,1.83525,2.07397,-2.63575,1.6616,1.7247,1.61,0,0.967975,
2015-01-15,06:00,2.21675,2.96749,-2.8415,2.64125,3.41225,1.72,0,0.610524,
2015-01-15,07:00,2.857,3.1265,-0.643924,3.945,3.24224,1.798,0,0.795374,
2015-01-15,08:00,2.43275,4.07099,-1.24231,3.90974,3.50349,2.122,0,4.49274,
2015-01-15,09:00,3.34325,4.61549,-1.30292,3.22975,3.81625,2.341,0,2.76725,
2015-01-15,10:00,1.62332,5.21275,2.36675,2.27349,2.78625,2.205,0,1.07351,
2015-01-15,11:00,2.67875,4.6685,-1.94402,1.8245,4.11375,2.127,0,0.737349,
2015-01-15,12:00,0.800774,3.0065,-2.7195,2.09575,1.30982,1.833,0,-0.249855,
2015-01-15,13:00,0.821724,2.19025,-2.8185,1.50125,1.826,1.68,0,2.4355,
2015-01-15,14:00,1.3151,1.829,-3.464,0.657487,2.76325,1.93,0,0.41188,
2015-01-15,15:00,1.33835,3.23025,-0.339951,1.42875,1.917,2.301,0,0.816024,
2015-01-15,16:00,2.61425,2.54675,-2.034,3.356,2.80799,2.101,0,0.962999,
2015-01-15,17:00,3.67175,3.1585,-0.633074,1.3615,3.5645,1.597,0,1.42737,
2015-01-15,18:00,1.2414,2.16732,-3.15067,1.1339,1.2381,1.444,0,1.48042,
2015-01-15,19:00,5.3165,3.7505,-0.459599,2.731,5.53099,1.442,0,3.4295,
2015-01-15,20:00,6.94949,5.6265,3.61175,4.06449,5.95325,3.313,0,4.24124,
2015-01-15,21:00,4.85525,5.71199,3.46724,1.75475,5.11174,5.214,0,1.92562,
2015-01-15,22:00,3.31824,5.40474,1.50832,3.05,4.60474,4.48299,0,2.68074,
2015-01-15,23:00,3.24225,4.356,1.03212,2.7675,4.035,3.602,0,2.888,
2015-01-16,00:00,3.47475,4.28249,2.557,3.34475,4.45574,3.2,0,2.43875,
2015-01-16,01:00,3.3265,5.39024,3.61275,3.40325,4.63725,2.744,0,2.63875,
2015-01-16,02:00,3.93999,4.535,1.52847,2.405,3.84674,2.603,0,1.24665,
2015-01-16,03:00,2.88025,4.07375,1.53377,2.7145,5.08049,2.219,0,4.26875,
2015-01-16,04:00,3.30375,4.546,3.77425,2.16175,5.11849,2.51,0,2.6465,
2015-01-16,05:00,3.62675,4.78674,2.902,2.92455,5.23899,2.974,0,2.43975,
2015-01-16,06:00,2.948,3.73175,1.59312,1.9845,2.4165,2.563,0,0.202625,
2015-01-16,07:00,3.28075,4.22749,2.64635,1.92275,2.1702,2.037,0,1.513,
2015-01-16,08:00,2.85975,5.27749,2.761,2.887,2.4855,2.23,0,2.2636,
2015-01-16,09:00,3.07574,5.65649,0.991874,1.86865,4.32674,2.306,0,1.28925,
2015-01-16,10:00,1.65517,3.34,1.65323,2.069,2.25375,2.078,0,1.40137,
2015-01-16,11:00,3.192,2.87425,0.655998,3.47499,1.52727,1.943,0,2.445,
2015-01-16,12:00,2.79125,4.81124,4.37132,3.33025,2.6295,2.56,0,1.6475,
2015-01-16,13:00,3.40924,3.93074,5.00424,3.80925,3.71099,2.989,0,2.85875,
2015-01-16,14:00,1.09325,3.77,2.02525,2.2823,3.4325,2.76,0,2.33575,
2015-01-16,15:00,4.41299,6.617,2.8465,2.23775,4.231,2.42,0,1.99605,
2015-01-16,16:00,5.26699,6.60024,4.07925,3.4875,5.11499,3.275,0,4.353,
2015-01-16,17:00,4.328,7.30399,5.13,3.76675,4.86824,4.16,0,5.29774,
2015-01-16,18:00,5.4735,7.97124,2.6395,2.27625,5.38049,4.333,0,5.14075,
2015-01-16,19:00,6.32299,6.69074,4.35749,4.64549,5.25074,4.46899,0,5.05399,
2015-01-16,20:00,3.278,5.00224,3.59999,3.71375,4.35774,3.62,0,4.07099,
2015-01-16,21:00,2.521,3.54725,-0.0183249,4.04499,3.40525,3.07,0,2.98675,
2015-01-16,22:00,2.9915,3.059,0.61325,3.5315,2.87925,2.485,0,3.63925,
2015-01-16,23:00,1.95075,5.27599,1.16785,4.13349,4.03094,1.973,0,3.498,
2015-01-17,00:00,1.36,2.90325,-0.537825,3.1735,2.3375,2.042,0,3.03041,
2015-01-17,01:00,0.939249,2.6425,-0.0276749,2.77925,2.12565,2.38,0,1.82732,
2015-01-17,02:00,2.1875,4.62125,-1.22865,2.417,4.78725,2.06,0,2.841,
2015-01-17,03:00,1.41275,2.1585,-2.8965,3.02225,1.95362,1.942,0,1.68504,
2015-01-17,04:00,1.50075,1.839,-2.903,2.8925,2.41577,2.081,0,3.014,
2015-01-17,05:00,2.1525,2.44525,-2.98149,3.20275,2.20062,2.37,0,0.762974,
2015-01-17,06:00,3.076,4.23599,-1.97925,3.87225,4.65174,2.833,0,2.926,
2015-01-17,07:00,3.57675,4.39925,-1.44397,4.38499,4.145,3.411,0,4.3465,
2015-01-17,08:00,4.1095,4.50974,-1.62075,4.21999,4.21175,4.77399,0,3.922,
2015-01-17,09:00,7.71825,7.06724,-0.44526,4.7235,5.84924,5.972,0,4.74099,
2015-01-17,10:00,5.29649,7.41749,1.25507,5.40675,5.71275,5.641,0,6.0565,
2015-01-17,11:00,4.97549,7.93849,2.04667,5.8195,6.23724,5.16299,0,4.44074,
2015-01-17,12:00,5.11599,5.5275,-0.3227,5.0135,5.07299,5.111,0,4.7095,
2015-01-17,13:00,4.68424,6.51875,1.83775,5.91325,4.86274,4.953,0,6.07849,
2015-01-17,14:00,4.79424,6.5565,1.50673,4.22025,5.49725,4.725,0,3.78675,
2015-01-17,15:00,5.15775,7.08699,6.8765,4.1125,4.68175,4.55099,0,4.80574,
2015-01-17,16:00,7.11924,8.35748,9.24124,5.13599,5.4045,4.77699,0,5.67399,
2015-01-17,17:00,5.14149,6.64624,6.79924,4.33649,6.29324,4.522,0,5.57725,
2015-01-17,18:00,4.72074,5.54224,2.85897,4.47399,5.83174,4.01099,0,3.82,
2015-01-17,19:00,4.01099,6.16874,1.51127,3.93375,5.69949,3.542,0,3.3415,
2015-01-17,20:00,3.87025,5.16499,4.33125,5.05174,4.97074,3.486,0,5.72874,
2015-01-17,21:00,5.02174,6.19749,3.55424,6.54724,6.37924,3.469,0,4.977,
2015-01-17,22:00,5.66399,7.39024,4.95875,5.46925,7.10974,3.703,0,7.243,
2015-01-17,23:00,3.97275,6.33125,3.34534,4.70049,4.81499,3.843,0,4.13725,
2015-01-18,00:00,3.61225,5.07375,-0.276249,3.12125,4.47724,3.286,0,2.46,
2015-01-18,01:00,4.09999,5.40025,-0.313225,3.119,4.69674,2.883,0,1.71365,
2015-01-18,02:00,3.41174,4.92799,1.79842,3.46675,4.5815,2.549,0,3.14275,
2015-01-18,03:00,3.37749,4.257,0.901194,4.132,2.87749,2.218,0,3.908,
2015-01-18,04:00,2.63174,4.41324,2.34254,1.36562,3.93375,1.73,0,-0.591049,
2015-01-18,05:00,2.3375,3.71149,0.833775,1.51487,3.41575,1.476,0,0.469099,
2015-01-18,06:00,2.49924,5.32999,-0.53945,0.344299,3.32,1.197,0,1.29595,
2015-01-18,07:00,2.36025,3.78625,-1.82912,1.49827,4.56274,0.850699,0,1.53925,
2015-01-18,08:00,3.66775,3.939,1.34225,2.13925,3.53875,1.704,0,0.497037,
2015-01-18,09:00,3.53225,4.78625,3.015,2.062,3.79874,2.484,0,0.791649,
2015-01-18,10:00,3.58625,5.19049,3.19625,1.7275,5.58849,2.575,0,2.118,
2015-01-18,11:00,1.6111,5.69025,2.97175,2.956,3.32899,2.78,0,3.21675,
2015-01-18,12:00,2.5469,4.72475,2.21877,3.8075,3.043,3.304,0,3.64325,
2015-01-18,13:00,5.76299,4.87574,2.88675,3.9725,5.33949,3.713,0,3.57425,
2015-01-18,14:00,6.62875,4.80125,3.58025,4.18424,4.95074,3.956,0,4.35574,
2015-01-18,15:00,6.76125,6.38599,1.62295,5.40524,3.87025,4.202,0,4.09399,
2015-01-18,16:00,8.43924,7.46974,5.3285,4.88625,6.78024,4.27299,0,4.92524,
2015-01-18,17:00,7.45574,10.57,5.71024,5.68124,6.495,4.463,0,5.07224,
2015-01-18,18:00,8.37048,8.17049,7.03599,5.31049,6.26099,4.634,0,5.93724,
2015-01-18,19:00,8.12498,9.84624,9.19649,5.726,8.26698,4.66599,0,5.23899,
2015-01-18,20:00,8.08974,10.224,9.83598,6.34949,8.73399,4.854,0,5.72724,
2015-01-18,21:00,8.93724,10.6235,11.4535,5.79874,8.99849,5.087,0,5.42274,
2015-01-18,22:00,8.22974,9.47473,9.55223,4.76524,8.55225,4.64999,0,6.27299,
2015-01-18,23:00,7.96149,10.235,9.81648,6.47524,9.35074,4.238,0,5.15824,
2015-01-19,00:00,7.45124,9.78899,8.73773,6.78749,9.57848,4.44299,0,5.68274,
2015-01-19,01:00,8.15298,9.22398,7.89524,6.68349,9.55524,4.48199,0,5.81274,
2015-01-19,02:00,7.28425,9.41873,8.27574,6.64149,9.28998,4.578,0,5.30274,
2015-01-19,03:00,8.00049,8.62624,7.61374,4.67924,8.97198,4.558,0,3.96799,
2015-01-19,04:00,8.09624,7.87474,4.24693,3.41125,8.06374,3.885,0,3.43125,
2015-01-19,05:00,6.30624,5.93074,4.14549,3.54425,6.23774,3.188,0,3.5875,
2015-01-19,06:00,4.60674,5.46275,6.22924,2.96707,3.79599,2.619,0,1.99744,
2015-01-19,07:00,6.82124,6.18399,2.476,5.76899,4.19025,2.118,0,1.50417,
2015-01-19,08:00,4.66,7.69299,2.69559,7.54749,3.674,3.039,0,3.365,
2015-01-19,09:00,5.66599,7.89275,-1.2805,6.44599,4.57999,3.996,0,4.95875,
2015-01-19,10:00,8.24774,8.85825,6.44999,4.853,5.56425,3.598,0,4.65749,
2015-01-19,11:00,8.29974,6.89999,3.5805,5.94174,4.77599,3.205,0,5.38224,
2015-01-19,12:00,11.805,8.86673,3.29317,5.20574,5.63625,3.29,0,3.45774,
2015-01-19,13:00,11.23,8.15674,2.6291,5.05924,5.54424,3.407,0,2.74125,
2015-01-19,14:00,8.23349,8.44174,-1.28011,4.94225,4.01274,2.741,0,2.4295,
2015-01-19,15:00,6.56774,8.54573,0,4.03649,5.21224,2.091,0,3.04475,
2015-01-19,16:00,5.008,9.41798,0.502649,3.45824,0,1.555,0,4.34824,
2015-01-19,17:00,5.88999,9.93649,0.636374,4.57349,0,0.983399,0,4.1215,
2015-01-19,18:00,4.97699,9.73099,8.89923,4.71849,0,1.467,0,4.58075,
2015-01-19,19:00,2.768,6.30299,2.5682,6.98125,0,2.015,0,5.41299,
2015-01-19,20:00,5.52674,8.67624,0.4775,3.99075,0,3.136,0,4.98425,
2015-01-19,21:00,4.83474,8.46249,1.157,5.6,0,4.31599,0,6.5715,
2015-01-19,22:00,5.82774,6.35049,6.51875,5.69374,0,4.312,0,4.952,
2015-01-19,23:00,4.17049,5.83749,2.991,5.05149,0,4.255,0,4.337,
2015-01-20,00:00,2.35197,5.77999,1.56295,3.69525,0,3.762,0,3.40075,
2015-01-20,01:00,5.81374,6.57299,3.25175,3.24575,0,3.288,0,4.07974,
2015-01-20,02:00,3.85725,7.04449,0.971249,4.29974,0,3.371,0,3.02349,
2015-01-20,03:00,3.24425,5.97849,4.1655,3.72725,0,3.501,0,3.47625,
2015-01-20,04:00,2.702,5.0825,0.890425,4.26799,0,3.452,0,4.0565,
2015-01-20,05:00,2.68775,4.99949,1.23787,4.5005,0,3.448,0,4.59499,
2015-01-20,06:00,3.964,5.256,-1.1312,2.9805,0,3.266,0,3.376,
2015-01-20,07:00,6.15174,8.57498,4.39275,6.18024,0,3.011,0,4.67649,
2015-01-20,08:00,5.93924,10.2665,3.39802,4.40199,0,4.173,0,3.48524,
2015-01-20,09:00,7.99749,9.411,5.17317,5.63425,0,5.216,0,4.30849,
2015-01-20,10:00,10.366,10.6725,7.28149,6.30049,0,6.407,0,3.944,
2015-01-20,11:00,10.297,11.1525,6.41409,5.62775,0,7.658,0,4.03825,
2015-01-20,12:00,8.71074,13.02,6.22099,8.89398,0,7.09,0,6.49749,
2015-01-20,13:00,8.76973,11.775,2.8755,8.61374,0,6.606,0,11.088,
2015-01-20,14:00,6.68999,8.67523,-1.01573,7.83974,0,6.226,0,9.21799,
2015-01-20,15:00,8.47723,10.3325,5.46649,8.01199,0,5.989,0,9.73749,
2015-01-20,16:00,8.88049,9.81398,2.03817,6.80524,0,5.77399,0,7.48274,
2015-01-20,17:00,9.89249,11.3025,2.734,7.38449,0,5.575,0,7.94099,
2015-01-20,18:00,7.753,9.74074,8.18274,7.47824,9.758,5.489,0,8.85974,
2015-01-20,19:00,7.88425,10.23,9.46173,7.32424,9.08073,5.504,0,8.78848,
2015-01-20,20:00,7.29599,9.43274,7.24299,7.491,8.67599,5.74799,0,6.68475,
2015-01-20,21:00,7.80199,11.046,5.96849,7.15174,9.74574,6.042,0,6.852,
2015-01-20,22:00,9.07048,12.3375,9.53099,7.13249,10.3575,6.69099,0,6.62875,
2015-01-20,23:00,8.21873,9.23048,7.16774,7.64399,9.11049,7.347,0,6.99124,
2015-01-21,00:00,7.53699,11.085,7.78199,8.37448,9.62149,7.34299,0,0,
2015-01-21,01:00,7.34924,9.13048,7.47524,7.36674,8.61649,7.224,0,8.56665,
2015-01-21,02:00,7.66224,11.2057,6.772,8.49074,9.17398,7.128,0,7.30675,
2015-01-21,03:00,8.42474,11.56,6.38924,7.71524,8.98999,6.92799,0,7.05374,
2015-01-21,04:00,7.69174,10.4372,7.3575,8.62349,9.45998,6.92599,0,8.63699,
2015-01-21,05:00,7.57825,8.90948,6.23399,7.80424,9.38899,6.79099,0,6.02699,
2015-01-21,06:00,7.49924,9.48773,6.09449,7.66449,7.65949,6.655,0,6.25199,
2015-01-21,07:00,9.38948,10.6257,7.06699,8.28923,9.74673,6.505,0,6.07649,
2015-01-21,08:00,8.48373,10.7375,8.78674,8.05099,10.7257,6.40099,0,8.23898,
2015-01-21,09:00,6.46049,9.46175,6.86924,7.98274,8.21423,6.27499,0,7.85149,
2015-01-21,10:00,6.91775,8.09274,6.33199,7.95924,7.536,6.31799,0,7.94324,
2015-01-21,11:00,4.12074,5.563,6.53549,7.79349,6.06174,6.244,0,7.61175,
2015-01-21,12:00,3.31666,6.82175,4.24874,5.94799,6.15599,5.491,0,8.11174,
2015-01-21,13:00,3.1925,8.12424,5.26875,5.58849,5.18949,4.91399,0,7.18274,
2015-01-21,14:00,5.45775,7.42049,3.292,4.04649,6.72099,5.056,0,5.60425,
2015-01-21,15:00,6.48599,8.29549,3.04174,5.45999,7.52699,5.02,0,6.21424,
2015-01-21,16:00,5.64974,8.91023,2.23707,5.812,6.42924,4.65099,0,6.84799,
2015-01-21,17:00,5.56049,8.97523,4.84125,5.19049,6.15849,4.41,0,4.85349,
2015-01-21,18:00,6.2615,9.92174,7.46174,5.80199,6.618,4.341,0,6.61724,
2015-01-21,19:00,6.27724,9.22124,4.172,5.04375,7.65074,4.153,0,7.11199,
2015-01-21,20:00,6.10725,11.1162,8.66899,5.70024,7.78899,4.472,0,5.42699,
2015-01-21,21:00,6.02299,9.56874,6.22724,5.19849,7.64849,4.92599,0,5.54624,
2015-01-21,22:00,4.63824,6.08949,5.03974,4.84225,5.42124,5.004,0,6.11499,
2015-01-21,23:00,3.04325,5.33599,0.825098,5.58949,4.54549,4.965,0,4.14524,
2015-01-22,00:00,4.44949,5.61575,2.94625,5.47974,5.72749,4.57899,0,4.71275,
2015-01-22,01:00,4.70149,6.08399,-0.956299,4.67724,5.67674,4.187,0,4.38674,
2015-01-22,02:00,3.545,6.28799,1.1311,3.97449,4.85999,4.738,0,4.86874,
2015-01-22,03:00,4.20474,5.51824,2.74635,4.922,4.82249,5.383,0,4.58174,
2015-01-22,04:00,4.62374,4.2895,5.27724,6.92124,5.28899,5.60699,0,5.78124,
2015-01-22,05:00,3.8195,5.47675,1.01857,7.02449,4.62374,5.684,0,7.41549,
2015-01-22,06:00,4.004,5.65624,1.93572,6.65749,5.00749,5.918,0,6.7495,
2015-01-22,07:00,5.69299,8.19873,1.48877,8.72824,6.06874,6.19199,0,7.08899,
2015-01-22,08:00,7.94675,10.56,5.29749,9.019,5.25824,6.321,0,7.61275,
2015-01-22,09:00,9.10074,10.0432,7.28549,9.69748,6.99599,6.365,0,7.52149,
2015-01-22,10:00,7.84974,11.29,5.924,8.56099,7.36549,6.156,0,6.75024,
2015-01-22,11:00,6.14075,11.9375,2.509,8.65648,7.03774,6.076,0,9.28198,
2015-01-22,12:00,7.32899,11.705,5.04575,8.68173,7.45699,6.05299,0,7.87599,
2015-01-22,13:00,8.41273,11.375,0.231667,8.26524,7.86724,5.959,0,7.12699,
2015-01-22,14:00,7.46024,9.674,3.1665,6.54424,6.51474,5.53699,0,5.75324,
2015-01-22,15:00,6.3475,8.31799,3.38157,7.4835,7.3475,5.546,0,5.81974,
2015-01-22,16:00,5.36899,10.0377,6.48974,7.395,4.60574,5.461,0,6.18549,
2015-01-22,17:00,5.93499,9.66649,3.631,7.38249,6.90599,4.977,0,7.00749,
2015-01-22,18:00,6.97824,11.1575,7.68774,7.73875,6.39375,4.558,0,7.62699,
2015-01-22,19:00,8.14473,10.545,5.21275,7.26399,7.8,4.78799,0,6.98174,
2015-01-22,20:00,8.05124,14.5725,8.68623,8.26299,7.451,5.019,0,7.0705,
2015-01-22,21:00,8.48549,8.13524,5.93549,7.98599,7.98325,4.606,0,7.52524,
2015-01-22,22:00,8.69974,8.78874,6.67649,7.88725,8.27223,4.224,0,6.35124,
2015-01-22,23:00,7.97299,10.6375,5.7215,6.578,8.42574,4.009,0,5.90075,
2015-01-23,00:00,6.85324,7.51774,5.6815,6.73424,7.54999,3.722,0,6.0285,
2015-01-23,01:00,6.63224,7.11099,6.271,6.62424,5.51674,3.357,0,6.09249,
2015-01-23,02:00,8.00299,7.37999,5.62775,5.59149,7.13525,2.971,0,5.56474,
2015-01-23,03:00,6.76749,7.3765,5.14024,5.7,7.0565,4.395,0,4.313,
2015-01-23,04:00,5.62149,6.15824,5.03699,6.045,6.32549,5.894,0,4.43299,
2015-01-23,05:00,5.11199,5.91799,2.97775,8.16023,5.03424,5.42999,0,4.29724,
2015-01-23,06:00,7.07549,6.43199,0,5.95274,6.13024,4.958,0,5.92699,
2015-01-23,07:00,8.15048,8.00674,6.35674,5.91374,7.68874,3.735,0,3.3715,
2015-01-23,08:00,7.79599,7.97549,6.103,5.93749,5.72699,2.647,0,5.25925,
2015-01-23,09:00,5.0285,7.84424,5.82574,6.30174,5.00124,2.833,0,5.70599,
2015-01-23,10:00,7.46124,8.33174,5.33099,5.90575,5.12499,2.952,0,5.82475,
2015-01-23,11:00,5.23675,7.31999,4.9295,6.20024,3.644,2.589,0,4.09325,
2015-01-23,12:00,5.716,7.30074,6.85525,4.4325,4.546,2.199,0,4.65874,
2015-01-23,13:00,0,7.95249,7.60199,3.88025,5.02699,2.899,0,4.99549,
2015-01-23,14:00,0,7.24174,4.29199,4.50874,5.05149,3.771,0,4.61974,
2015-01-23,15:00,6.41666,5.69474,4.5715,4.43774,4.69899,3.624,0,3.56375,
2015-01-23,16:00,8.64424,8.60774,5.86624,5.96549,6.35449,3.429,0,5.51649,
2015-01-23,17:00,7.18825,8.42349,10.3987,6.14524,6.3575,3.779,0,4.45699,
2015-01-23,18:00,6.66049,7.49874,7.15099,5.69125,7.09674,4.13699,0,5.82524,
2015-01-23,19:00,6.64199,7.41875,7.452,6.5965,7.28249,4.02599,0,7.70924,
2015-01-23,20:00,6.7785,6.19449,6.03374,4.73599,6.13249,3.72,0,5.83224,
2015-01-23,21:00,8.12199,7.70149,9.33998,6.0665,6.47874,3.535,0,5.51049,
2015-01-23,22:00,7.00849,9.14999,10.863,5.69074,7.07999,3.28,0,4.82949,
2015-01-23,23:00,10.429,8.23199,9.26299,3.956,7.07624,3.644,0,4.22375,
2015-01-24,00:00,5.80824,5.37299,5.78649,4.60249,5.57749,4.101,0,4.14466,
2015-01-24,01:00,5.80824,4.84574,4.60825,2.9585,5.31999,4.215,0,0,
2015-01-24,02:00,3.334,5.15949,3.52625,3.87075,4.51624,4.20499,0,0,
2015-01-24,03:00,0,5.115,6.19675,2.837,5.54849,3.389,0,0,
2015-01-24,04:00,0,3.44975,3.98225,2.172,3.49224,2.703,0,0,
2015-01-24,05:00,0,4.33875,4.95374,2.75425,4.87775,2.945,0,0,
2015-01-24,06:00,2.07025,4.16199,3.64975,2.37425,3.6125,2.893,0,0,
2015-01-24,07:00,1.3119,4.19125,0.24688,4.58649,3.606,3.551,0,0,
2015-01-24,08:00,3.42599,4.3185,4.08299,4.93874,4.25124,4.333,0,0,
2015-01-24,09:00,3.64275,5.34774,3.03675,3.882,4.6905,4.00999,0,0,
2015-01-24,10:00,5.18275,5.80849,7.048,6.44624,5.892,3.901,0,0,
2015-01-24,11:00,4.14874,8.13824,7.33249,5.38349,6.15125,4.724,0,0,
2015-01-24,12:00,5.68925,7.60224,6.32899,5.5155,5.87499,5.285,0,0,
2015-01-24,13:00,5.90949,7.11549,6.74874,6.9695,7.47074,5.59399,0,0,
2015-01-24,14:00,7.05149,8.13223,6.98624,6.65274,7.59649,5.87199,0,0,
2015-01-24,15:00,7.65424,9.56248,8.65973,7.59,8.22974,6.54099,0,0,
2015-01-24,16:00,7.67274,8.52249,7.23199,7.47324,7.39724,6.993,0,0,
2015-01-24,17:00,7.88499,9.00624,13.9,8.51199,9.03224,6.284,0,0,
2015-01-24,18:00,6.84299,7.34474,12.8975,7.65099,7.69524,5.78799,0,0,
2015-01-24,19:00,6.88474,7.35824,12.5877,7.82199,7.60824,5.743,0,0,
2015-01-24,20:00,8.14299,8.37549,12.6675,9.06773,8.25723,5.723,0,0,
2015-01-24,21:00,6.92999,8.48323,10.8295,7.18749,7.88074,5.896,0,0,
2015-01-24,22:00,6.39424,8.66124,9.94124,5.18674,8.92123,5.939,0,0,
2015-01-24,23:00,6.56499,7.7515,10.3085,5.74124,7.41249,5.717,0,0,
2015-01-25,00:00,7.22399,9.04774,8.77974,5.20049,7.72199,5.739,0,0,
